excluded_market_id,candidate_market_id,topic,candidate_question,original_slot_month,candidate_month,original_random_rank,decision,reason
543308,608442,Politics,Which party wins Virginia House of Delegates?,2025-10,2025-11,365,skip_related_family,Family already retained or allocated in this batch.
543308,593161,Politics,Will Mikie Sherrill win by 9-12%?,2025-10,2025-11,372,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,538928,Politics,Will Eric Adams win the 2025 NYC mayoral election?,2025-10,2025-11,379,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,626729,Politics,Will voter turnout in the next New York City mayoral election be between 24–27%?,2025-10,2025-11,386,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,558107,Politics,Will Mamdani get over 50% of the vote in the general mayoral election?,2025-10,2025-11,393,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,567230,Politics,Will LaVerne Gore win the 2025 Cleveland mayoral election?,2025-10,2025-11,400,skip_already_selected,Retained or allocated to an earlier slot.
543308,667039,Politics,Will Michelle Bachelet come in second in the 1st round of the 2025 Chilean presidential election?,2025-10,2025-11,407,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,681513,Politics,Will turnout in the first round of the 2025 Chilean presidential election be between 75% and 78%?,2025-10,2025-11,414,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,567184,Politics,Will Andre Dickens win the 2025 Atlanta mayoral election?,2025-10,2025-11,421,skip_already_selected,Retained or allocated to an earlier slot.
543308,666205,Politics,Will Jeannette Jara and Johannes Kaiser advance to the runoff?,2025-10,2025-11,428,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,666167,Politics,Will José Antonio Kast win between 24% and 28% of votes in the first round?,2025-10,2025-11,435,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,666123,Politics,Will turnout in the first round of the 2025 Chilean presidential election be between 47% and 49%?,2025-10,2025-11,442,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,666160,Politics,Will Evelyn Matthei win between 12% and 15% of votes in the first round?,2025-10,2025-11,449,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,567245,Politics,Will Tony Moreno win the 2025 Pittsburgh mayoral election?,2025-10,2025-11,455,skip_already_selected,Retained or allocated to an earlier slot.
543308,623207,Politics,Will Jason Miyares win the 2025 Virginia Attorney General election?,2025-10,2025-11,461,skip_related_family,Family already retained or allocated in this batch.
543308,567166,Politics,Will Saunteel Jenkins win the 2025 Detroit mayoral election?,2025-10,2025-11,466,skip_prior_determination,"Jenkins eliminated in August 5 primary, before November general-election cutoff and study window."
543308,666131,Politics,Will Jara win by 0-3%?,2025-10,2025-11,471,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,571956,Politics,Will Eduardo Artés win the 1st round of the 2025 Chilean presidential election?,2025-10,2025-11,476,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,585984,Politics,Will Cyrus Sajna win TX-18 Special Election?,2025-10,2025-11,481,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,556016,Politics,Will Curtis Sliwa drop out?,2025-10,2025-11,486,skip_scope,Candidate withdrawal announcement.
543308,593165,Politics,Will Abigail Spanberger win by 6-9%?,2025-10,2025-11,491,skip_related_family,Family already retained or allocated in this batch.
543308,590864,Politics,Will Democrats win between 50 and 54 seats in the 2025 Virginia House of Delegates election?,2025-10,2025-11,496,skip_related_family,Family already retained or allocated in this batch.
543308,617309,Politics,Paul Finebaum announces Alabama Senate run by December 31?,2025-10,2025-12,206,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
543308,739846,Politics,Will Cătălin Drulă get between 10% and 15% of the vote in the Bucharest Mayoral election?,2025-10,2025-12,218,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,693255,Politics,Will Franco Parisi endorse José Antonio Kast for President of Chile?,2025-10,2025-12,230,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
543308,562257,Politics,Romania Parliamentary Election called in 2025?,2025-10,2025-12,242,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
543308,530829,Politics,Mark Carney out as leader of Liberals in 2025?,2025-10,2025-12,254,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
543308,586028,Politics,Will Vincent Dixie win TN-7 Special Election?,2025-10,2025-12,266,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,704810,Politics,Will Ciucu win by 3-6%?,2025-10,2025-12,276,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1235514,Politics,Will Tô Lâm be the next President of Vietnam?,2025-10,2026-01,208,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
543308,695679,Politics,Will José Cardoso qualify for the second round of the 2026 Portugal presidential election?,2025-10,2026-01,220,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1065687,Politics,Will João Cotrim de Figueiredo win less than 10% of votes in the first round?,2025-10,2026-01,232,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,683281,Politics,Will Nathan James Nandala Mafabi win the 2026 Ugandan presidential election?,2025-10,2026-01,244,skip_already_selected,Retained or allocated to an earlier slot.
543308,1065665,Politics,Will Henrique Gouveia e Melo win less than 12% of votes in the first round?,2025-10,2026-01,256,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1245519,Politics,Will Partido Popular win 31-33 seats in the 2026 Aragon regional election?,2025-10,2026-02,202,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1271816,Politics,Will Palang Pracharath Party (PPRP) finish in third place by number of seats in the 2026 Thai legislative election?,2025-10,2026-02,214,skip_already_selected,Retained or allocated to an earlier slot.
543308,1230679,Politics,Will the Liberal Democratic Party win the second-most seats in the 2026 Japanese general election?,2025-10,2026-02,226,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,670208,Politics,Will AY win the most seats in the 2026 Costa Rican Legislative Assembly election?,2025-10,2026-02,238,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1336374,Politics,Will the Liberal Democratic Party win between 280 and 294 seats in the 2026 Japanese snap general election?,2025-10,2026-02,250,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1353128,Politics,Will the Bangladesh Jamaat-e-Islami (BJI) win between 70 and 99 seats in the Bangladesh parliamentary election?,2025-10,2026-02,262,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1271757,Politics,Will Democrat Party (DP) finish in second place by number of seats in the 2026 Thai legislative election?,2025-10,2026-02,272,skip_related_family,Family already retained or allocated in this batch.
543308,706054,Politics,Will Tyler Paul Smith win the GA-14 special election?,2025-10,2026-02,282,skip_already_selected,Retained or allocated to an earlier slot.
543308,1231067,Politics,Will turnout in the 2026 Japanese snap election be below 50%?,2025-10,2026-02,291,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1272509,Politics,Will the People’s Party (PPLE) win between 135 and 149 seats in the 2026 Thai legislative election?,2025-10,2026-02,300,skip_related_family,Family already retained or allocated in this batch.
543308,813511,Politics,Will FA win the second most seats in the 2026 Costa Rican Legislative Assembly election?,2025-10,2026-02,309,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1230482,Politics,Will the Conservative Party of Japan loose any seats in Japanese snap election?,2025-10,2026-02,317,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1272536,Politics,Will the Bhumjaithai Party (BJT) win between 120 and 129 seats in the 2026 Thai legislative election?,2025-10,2026-02,325,skip_related_family,Family already retained or allocated in this batch.
543308,1336956,Politics,Will Shafiqur Rahman be the next Prime Minister of Bangladesh after the Parliamentary election?,2025-10,2026-02,333,skip_scope,"Post-election appointment/coalition formation, not public electoral result."
543308,1253235,Politics,Will any presidential candidate win outright in the first round of Costa Rica's presidential election?,2025-10,2026-02,341,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1429452,Politics,Will Angeliki Stogia - Labour finish second in the Gorton and Denton by-election?,2025-10,2026-02,348,skip_already_selected,Retained or allocated to an earlier slot.
543308,1230040,Politics,Will CRA win 173+ seats in the Japanese snap election?,2025-10,2026-02,355,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1353119,Politics,Will the Bangladesh Nationalist Party (BNP) win between 100 and 149 seats in the Bangladesh parliamentary election?,2025-10,2026-02,362,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1343386,Politics,Will Gono Odhikar Parishad finish with the second most seats in the Bangladesh parliamentary election?,2025-10,2026-02,369,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,787709,Politics,Will Cammie Croft be the Democratic nominee for the NJ-11 special election?,2025-10,2026-02,376,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1272553,Politics,Will the Pheu Thai Party (PT) win between 100 and 109 seats in the 2026 Thai legislative election?,2025-10,2026-02,383,skip_related_family,Family already retained or allocated in this batch.
543308,1343422,Politics,Will the Bangladesh Nationalist Party finish with the third most seats in the Bangladesh parliamentary election?,2025-10,2026-02,390,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1278362,Politics,Will Bangladesh Jamaat-e-Islami (BJI) win the Bangladesh parliamentary election by between 3% and 6%?,2025-10,2026-02,397,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,923045,Politics,Will United Thai Nation Party (UTN) win the most seats in the 2026 Thai legislative election?,2025-10,2026-02,404,skip_related_family,Family already retained or allocated in this batch.
543308,1230804,Politics,Will Sanseitō be part of the governing coalition as a result of the 2026 Japanese snap election?,2025-10,2026-02,411,skip_scope,"Post-election appointment/coalition formation, not public electoral result."
543308,1429731,Politics,Will the margin of victory in the Gorton and Denton by-election be between 12% and 15%?,2025-10,2026-02,418,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1235180,Politics,Will the Democratic Party For the People win between 31 and 34 seats in the 2026 Japanese snap general election?,2025-10,2026-02,425,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1231078,Politics,Will LDP win a majority in the 2026 Japanese snap election?,2025-10,2026-02,432,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1235140,Politics,Will the Centrist Reform Alliance win fewer than 150 seats in the 2026 Japanese snap general election?,2025-10,2026-02,439,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1336685,Politics,Will the Liberal Democratic Party win by between 190 and 219 seats?,2025-10,2026-02,446,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,679228,Politics,Will Michael Swanson be the Democratic nominee for Senate in Texas?,2025-10,2026-03,204,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1449809,Politics,Will Student & Starter (StuSta) win the most seats in Utrecht’s 2026 municipal election?,2025-10,2026-03,216,skip_already_selected,Retained or allocated to an earlier slot.
543308,813537,Politics,2026 U.S. House Election: Republican Odds over 40% by March 31?,2025-10,2026-03,228,skip_scope,"Derivative price threshold, not real-world electoral outcome."
543308,1501172,Politics,Will PH win the second most seats in the 2026 Colombian Chamber of Representatives election?,2025-10,2026-03,240,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1192583,Politics,Will Erwann Davoux win the Marseille mayor election?,2025-10,2026-03,252,skip_scope,Mayor chosen by municipal councillors; apply approved public-electoral-contest scope consistently with Lyon.
543308,1572667,Politics,Will Sarah Knafo advance to the second round of the 2026 Paris municipal election?,2025-10,2026-03,264,skip_already_selected,Retained or allocated to an earlier slot.
543308,1569018,Politics,Will Inuit Ataqatigiit win the third most seats in the Danish Folketing in the 2026 Danish general election?,2025-10,2026-03,274,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1364011,Politics,Will CDU win the second most seats in the 2026 Rhineland-Palatinate parliamentary elections?,2025-10,2026-03,284,skip_already_selected,Retained or allocated to an earlier slot.
543308,814119,Politics,2026 U.S. Senate Election: Republican Odds over 90% by March 31?,2025-10,2026-03,293,skip_scope,Market-price derivative threshold.
543308,1348661,Politics,Will Cliff Johnson be the Democratic Nominee for MS-01?,2025-10,2026-03,302,skip_already_selected,Retained or allocated to an earlier slot.
543308,681421,Politics,Will Mark J.N. Doyle be the next Prime Minister of Saint Vincent and the Grenadines?,2025-10,2026-03,311,skip_scope,Post-election appointment and swearing-in.
543308,1575605,Politics,Will the Social Democrats’ Popular Vote Margin of Victory in the 2026 Denmark Parliamentary Election be greater than or equal to 15%?,2025-10,2026-03,319,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,907414,Politics,Will Andrew White win the 2026 Texas Governor Democratic primary election?,2025-10,2026-03,327,skip_prior_determination,"Andrew White withdrew January 5, before March 3 primary forecast."
543308,1340763,Politics,Will Brandon Herrera be the Republican nominee for TX-23?,2025-10,2026-03,335,skip_already_selected,Retained or allocated to an earlier slot.
543308,1654484,Politics,Will Jean-Philippe Veter be the next mayor of Strasbourg?,2025-10,2026-03,343,skip_scope,Councillors elect the mayor after the public municipal vote.
543308,1568933,Politics,Will turnout in the 2026 Danish general elections be below 80%?,2025-10,2026-03,350,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1097101,Politics,"Venezuela election scheduled by March 31, 2026?",2025-10,2026-03,357,skip_scope,Election scheduling announcement.
543308,1328296,Politics,Will Jasmine Crockett receive the most votes in the first round of the Democratic Senate primary in Texas?,2025-10,2026-03,364,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,679255,Politics,Will Steve Botsford Jr. be the Democratic nominee for Senate in Illinois?,2025-10,2026-03,371,skip_already_selected,Retained or allocated to an earlier slot.
543308,1555819,Politics,Will Mario Adinolfi win the 2026 Selvazzano Dentro by-election?,2025-10,2026-03,378,skip_already_selected,Retained or allocated to an earlier slot.
543308,569316,Politics,Will CR win the most seats in the 2026 Colombian Chamber of Representatives election?,2025-10,2026-03,385,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,737251,Politics,Will Rastriya Janamorcha win the most seats in the Nepal House of Representatives election?,2025-10,2026-03,392,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,704319,Politics,Will Trey Trainor be the Republican nominee for TX-21?,2025-10,2026-03,399,skip_already_selected,Retained or allocated to an earlier slot.
543308,666860,Politics,Trump out as President by March 31?,2025-10,2026-03,406,skip_scope,Unscheduled departure from office.
543308,1348642,Politics,Will Sean Casten be the Democratic Nominee for IL-06?,2025-10,2026-03,413,skip_already_selected,Retained or allocated to an earlier slot.
543308,1363899,Politics,Will BSW win the second most seats in the 2026 Baden-Württemberg parliamentary elections?,2025-10,2026-03,420,skip_already_selected,Retained or allocated to an earlier slot.
543308,799958,Politics,Will Sarah Adlakha be the Republican nominee for Senate from Mississippi?,2025-10,2026-03,427,skip_already_selected,Retained or allocated to an earlier slot.
543308,1609109,Politics,Will the Emmanuel Grégoire List win the most citywide list votes in the runoff of the 2026 Paris municipal election by 5–10%?,2025-10,2026-03,434,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1451226,Politics,Will Troels Lund Poulsen be the next prime minister of Denmark after the 2026 parliamentary elections?,2025-10,2026-03,441,skip_scope,Appointment of prime minister after election; excluded by approved scope.
543308,1449028,Politics,Will Conservative People’s Party win the most seats in the Danish Folketing in the 2026 Danish general election?,2025-10,2026-03,448,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1123267,Politics,Will Franz Tata García win the 2026 Sucre mayoral election?,2025-10,2026-03,454,skip_participation,Contract names Franz Tata Garcia for Sucre mayor. Contemporary candidate lists and electoral-authority reporting instead identify him as a Chuquisaca governor candidate; do not substitute that different office.
543308,1328387,Politics,Will any candidate win the Texas Republican Senate Primary outright? ,2025-10,2026-03,460,skip_already_selected,Retained or allocated to an earlier slot.
543308,904282,Politics,Will Ted Dabrowski win the 2026 Illinois Governor Republican primary election?,2025-10,2026-03,465,skip_already_selected,Retained or allocated to an earlier slot.
543308,539204,Politics,Will Workers' Party (WP) win the 2025 Singapore parliamentary election?,2025-10,2026-03,470,skip_event_window,"Rules explicitly target May 3, 2025 Singapore election, outside actual-event window."
543308,1245357,Politics,Will Partido Popular win <28 seats in the 2026 Castilla y León regional election?,2025-10,2026-03,475,skip_already_selected,Retained or allocated to an earlier slot.
543308,1228216,Politics,Will Miguel Cadima win the 2026 Santa Cruz gubernatorial election?,2025-10,2026-03,480,skip_already_selected,Retained or allocated to an earlier slot.
543308,1329072,Politics,Will Cornyn flip Paxton for Texas Rep Senate Primary Winner by March 2?,2025-10,2026-03,485,skip_scope,"Resolves on a Polymarket price-path comparison, not an electoral result."
543308,1449446,Politics,Will the Socialist Party (SP) win the most seats in Rotterdam’s 2026 municipal election?,2025-10,2026-03,490,skip_already_selected,Retained or allocated to an earlier slot.
543308,1571919,Politics,Will the Social Democrats be part of the next Government of Denmark?,2025-10,2026-03,495,skip_scope,"Post-election cabinet formation, not a public electoral outcome."
543308,1572209,Politics,Will Liberal Alliance win 15-19 seats in the Danish Folketing in the 2026 Danish general election?,2025-10,2026-03,500,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,973497,Politics,Will Valerie Foushee be the Democratic Nominee for NC-04?,2025-10,2026-03,504,skip_already_selected,Retained or allocated to an earlier slot.
543308,1395541,Politics,Will Jasmine Crockett and John Cornyn be the candidates for the Texas Senate Election?,2025-10,2026-03,508,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1562207,Politics,Will the Slovenian Democratic Party (SDS) win 30-34 seats in the Slovenian National Assembly in this election?,2025-10,2026-03,512,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
543308,1366989,Politics,Will Christian Union–SGP (CU–SGP) win the most seats in The Hague’s 2026 municipal election?,2025-10,2026-03,516,scope_eligible_timing_pending,"Scheduled March 18 municipal council seats outcome. Full rules reviewed; participation, timing and outcome verification pending."
599355,959117,Politics,Will Charlie McClintock be the Republican Nominee for IA-02?,2026-06,2026-06,203,scope_eligible_timing_pending,Scheduled June 2 Republican IA-02 nomination. Official April candidate list identifies McClintock in district 2. Exact boundary and final result require verification.
588728,516725,Economics,Will 2 Fed rate cuts happen in 2025?,2025-10,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,581752,Economics,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-10,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,570360,Economics,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-10,2025-12,220,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,691922,Economics,Will Canada's annual inflation increase by 2.2% in November?,2025-10,2025-12,226,skip_already_selected,Retained or allocated to an earlier slot.
588728,526939,Economics,Brazil unemployment below 6.3% for Q4 2025?,2025-10,2025-12,232,skip_already_selected,Retained or allocated to an earlier slot.
588728,579056,Economics,ECB rate cut in 2025?,2025-10,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,682398,Economics,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-10,2025-12,244,skip_already_selected,Retained or allocated to an earlier slot.
588728,906934,Economics,Will the US add between 75k and 100k jobs in November?,2025-10,2025-12,249,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,525223,Economics,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-10,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,692209,Economics,Will the Eurozone's annual inflation increase by 2.4% in November?,2025-10,2025-12,256,skip_already_selected,Retained or allocated to an earlier slot.
588728,694975,Economics,Will monthly inflation be lower than 1.5% in November?,2025-10,2025-12,259,skip_already_selected,Retained or allocated to an earlier slot.
588728,813101,Economics,'No change' or '25 bps cut' favored for Fed decision in January on December 10?,2025-10,2025-12,262,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,691919,Economics,Will Canada's monthly inflation increase by ≤0.0% in November?,2025-10,2025-12,265,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,687961,Economics,Will the Bank of Mexico announce no change at the December meeting?,2025-10,2025-12,267,skip_already_selected,Retained or allocated to an earlier slot.
588728,535644,Economics,Will the 10-year Treasury yield hit 5.7% in 2025?,2025-10,2025-12,269,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,669987,Economics,Bank of England decreases interest rates by 50+ bps after December 2025 meeting?,2025-10,2025-12,271,skip_already_selected,Retained or allocated to an earlier slot.
588728,833217,Economics,Will monthly inflation increase by 0.3% in December?,2025-10,2025-12,273,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,692135,Economics,Will the U.K.'s monthly inflation increase by ≥0.5% in November?,2025-10,2025-12,275,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,949492,Economics,Fed rate cut by January 2026 meeting?,2025-10,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,1236503,Economics,March Fed Derivative: Pause or Cut favored on Jan 28?,2025-10,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,957794,Economics,Will the U.K.'s monthly inflation be -0.1% in December?,2025-10,2026-01,218,skip_already_selected,Retained or allocated to an earlier slot.
588728,669979,Economics,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2025-10,2026-01,224,skip_already_selected,Retained or allocated to an earlier slot.
588728,944596,Economics,Will Canada's monthly inflation increase by 0.3% in December?,2025-10,2026-01,230,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,933710,Economics,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2025-10,2026-01,236,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,682400,Economics,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2025-10,2026-01,242,skip_already_selected,Retained or allocated to an earlier slot.
588728,958253,Economics,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2025-10,2026-01,247,skip_related_family,Family already retained or allocated in this batch.
588728,1006941,Economics,Will the Bank of Korea make no change to the base rate after the January Meeting?,2025-10,2026-01,252,skip_already_selected,Retained or allocated to an earlier slot.
588728,533851,Economics,Negative GDP growth in 2025?,2025-10,2026-01,255,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,669999,Economics,No change in Bank of Japan's interest rates after January 2026 meeting?,2025-10,2026-01,258,skip_already_selected,Retained or allocated to an earlier slot.
588728,1179306,Economics,Will the January 2026 FOMC decision result in a 25bp cut with ≥2 dissents?,2025-10,2026-01,261,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,705380,Economics,Will a dozen eggs cost between $3.25–3.50 in December?,2025-10,2026-01,264,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,1236532,Economics,"March Fed Derivative: ""25bps cut"" flips ""Pause"" by Feb 28?",2025-10,2026-02,202,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,969648,Economics,Will monthly inflation increase by 0.4% in January?,2025-10,2026-02,210,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,1343759,Economics,"Will there be between 230k and 240k initial jobless claims during the week ending February 7, 2026?",2025-10,2026-02,216,skip_already_selected,Retained or allocated to an earlier slot.
588728,1007021,Economics,Will the Bank of Korea make no change to the base rate after the February Meeting?,2025-10,2026-02,222,skip_already_selected,Retained or allocated to an earlier slot.
588728,1178764,Economics,Will annual inflation in Argentina increase by 39% or higher in January 2026?,2025-10,2026-02,228,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588728,1370450,Economics,"Will there be between 210k and 220k initial jobless claims during the week ending February 14, 2026?",2025-10,2026-02,234,skip_already_selected,Retained or allocated to an earlier slot.
588728,1116336,Economics,Will the Bank of Israel increase the Bank of Israel Interest Rate after the February decision?,2025-10,2026-02,240,skip_already_selected,Retained or allocated to an earlier slot.
588728,991023,Economics,Bank of Japan increases interest rates by 25 bps after March 2026 meeting?,2025-10,2026-03,201,skip_already_selected,Retained or allocated to an earlier slot.
588728,964476,Economics,Will the ECB announce a 25 bps decrease at the March 2026 meeting?,2025-10,2026-03,209,skip_already_selected,Retained or allocated to an earlier slot.
588728,1420682,Economics,Will India’s Unemployment Rate not change in February?,2025-10,2026-03,215,skip_already_selected,Retained or allocated to an earlier slot.
588728,1227992,Economics,Nothing Ever Happens: Interest Rates,2025-10,2026-03,221,skip_scope,Window/derivative/personnel or multi-meeting contract.
588728,1005413,Economics,Will the Central Bank of Colombia announce no change at the March meeting?,2025-10,2026-03,227,skip_already_selected,Retained or allocated to an earlier slot.
588728,1360618,Economics,Will South Korea's Unemployment Rate decrease between January and February 2026?,2025-10,2026-03,233,skip_already_selected,Retained or allocated to an earlier slot.
588728,1370913,Economics,Will Argentina’s monthly inflation in February 2026 be between 3.4% and 3.6%?,2025-10,2026-03,239,skip_already_selected,Retained or allocated to an earlier slot.
588728,1242885,Economics,Will the South African Reserve Bank increase the repo rate after the March meeting?,2025-10,2026-03,245,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
588735,516725,Economics,Will 2 Fed rate cuts happen in 2025?,2025-10,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,581752,Economics,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-10,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,570360,Economics,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-10,2025-12,220,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,691922,Economics,Will Canada's annual inflation increase by 2.2% in November?,2025-10,2025-12,226,skip_already_selected,Retained or allocated to an earlier slot.
588735,526939,Economics,Brazil unemployment below 6.3% for Q4 2025?,2025-10,2025-12,232,skip_already_selected,Retained or allocated to an earlier slot.
588735,579056,Economics,ECB rate cut in 2025?,2025-10,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,682398,Economics,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-10,2025-12,244,skip_already_selected,Retained or allocated to an earlier slot.
588735,906934,Economics,Will the US add between 75k and 100k jobs in November?,2025-10,2025-12,249,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,525223,Economics,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-10,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,692209,Economics,Will the Eurozone's annual inflation increase by 2.4% in November?,2025-10,2025-12,256,skip_already_selected,Retained or allocated to an earlier slot.
588735,694975,Economics,Will monthly inflation be lower than 1.5% in November?,2025-10,2025-12,259,skip_already_selected,Retained or allocated to an earlier slot.
588735,813101,Economics,'No change' or '25 bps cut' favored for Fed decision in January on December 10?,2025-10,2025-12,262,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,691919,Economics,Will Canada's monthly inflation increase by ≤0.0% in November?,2025-10,2025-12,265,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,687961,Economics,Will the Bank of Mexico announce no change at the December meeting?,2025-10,2025-12,267,skip_already_selected,Retained or allocated to an earlier slot.
588735,535644,Economics,Will the 10-year Treasury yield hit 5.7% in 2025?,2025-10,2025-12,269,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,669987,Economics,Bank of England decreases interest rates by 50+ bps after December 2025 meeting?,2025-10,2025-12,271,skip_already_selected,Retained or allocated to an earlier slot.
588735,833217,Economics,Will monthly inflation increase by 0.3% in December?,2025-10,2025-12,273,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,692135,Economics,Will the U.K.'s monthly inflation increase by ≥0.5% in November?,2025-10,2025-12,275,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,949492,Economics,Fed rate cut by January 2026 meeting?,2025-10,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
