excluded_market_id,topic,candidate_market_id,candidate_question,original_slot_month,candidate_month,original_random_rank,decision,reason
587170,Politics,586028,Will Vincent Dixie win TN-7 Special Election?,2025-10,2025-12,266,skip_related_family,Same TN07 general special election as retained 695312.
587170,Politics,704810,Will Ciucu win by 3-6%?,2025-10,2025-12,276,skip_related_family,Same Bucharest mayoral election as retained 799377 and others.
587170,Politics,1235514,Will Tô Lâm be the next President of Vietnam?,2025-10,2026-01,208,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
587170,Politics,695679,Will José Cardoso qualify for the second round of the 2026 Portugal presidential election?,2025-10,2026-01,220,skip_related_family,Same Portugal 2026 presidential election as retained 1065660 and others.
587170,Politics,1065687,Will João Cotrim de Figueiredo win less than 10% of votes in the first round?,2025-10,2026-01,232,skip_related_family,Same Portugal 2026 presidential election as retained 1065660 and others.
587170,Politics,683281,Will Nathan James Nandala Mafabi win the 2026 Ugandan presidential election?,2025-10,2026-01,244,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,1065665,Will Henrique Gouveia e Melo win less than 12% of votes in the first round?,2025-10,2026-01,256,skip_related_family,Same Portugal 2026 presidential election as retained 1065660 and others.
587170,Politics,1245519,Will Partido Popular win 31-33 seats in the 2026 Aragon regional election?,2025-10,2026-02,202,skip_related_family,Aragon legislative election already retained as 1228027.
587170,Politics,1271816,Will Palang Pracharath Party (PPRP) finish in third place by number of seats in the 2026 Thai legislative election?,2025-10,2026-02,214,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,1230679,Will the Liberal Democratic Party win the second-most seats in the 2026 Japanese general election?,2025-10,2026-02,226,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
587170,Politics,670208,Will AY win the most seats in the 2026 Costa Rican Legislative Assembly election?,2025-10,2026-02,238,skip_related_family,Costa Rica general election family already retained as 676453 and others.
587170,Politics,1336374,Will the Liberal Democratic Party win between 280 and 294 seats in the 2026 Japanese snap general election?,2025-10,2026-02,250,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
587170,Politics,1353128,Will the Bangladesh Jamaat-e-Islami (BJI) win between 70 and 99 seats in the Bangladesh parliamentary election?,2025-10,2026-02,262,skip_related_family,Bangladesh parliamentary election already retained as 1353145.
587170,Politics,1271757,Will Democrat Party (DP) finish in second place by number of seats in the 2026 Thai legislative election?,2025-10,2026-02,272,skip_related_new_selection,Same event family as an earlier replacement.
587170,Politics,706054,Will Tyler Paul Smith win the GA-14 special election?,2025-10,2026-02,282,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,1231067,Will turnout in the 2026 Japanese snap election be below 50%?,2025-10,2026-02,291,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
587170,Politics,1272509,Will the People’s Party (PPLE) win between 135 and 149 seats in the 2026 Thai legislative election?,2025-10,2026-02,300,skip_related_new_selection,Same event family as an earlier replacement.
587170,Politics,813511,Will FA win the second most seats in the 2026 Costa Rican Legislative Assembly election?,2025-10,2026-02,309,skip_related_family,Costa Rica general election family already retained as 676453 and others.
587170,Politics,1230482,Will the Conservative Party of Japan loose any seats in Japanese snap election?,2025-10,2026-02,317,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
587170,Politics,1272536,Will the Bhumjaithai Party (BJT) win between 120 and 129 seats in the 2026 Thai legislative election?,2025-10,2026-02,325,skip_related_new_selection,Same event family as an earlier replacement.
587170,Politics,1336956,Will Shafiqur Rahman be the next Prime Minister of Bangladesh after the Parliamentary election?,2025-10,2026-02,333,skip_scope,"Post-election appointment/coalition formation, not public electoral result."
587170,Politics,1253235,Will any presidential candidate win outright in the first round of Costa Rica's presidential election?,2025-10,2026-02,341,skip_related_family,Costa Rica general election already retained as 676453.
587170,Politics,1429452,Will Angeliki Stogia - Labour finish second in the Gorton and Denton by-election?,2025-10,2026-02,348,skip_related_family,Gorton and Denton by-election already retained as 1429620.
587170,Politics,1230040,Will CRA win 173+ seats in the Japanese snap election?,2025-10,2026-02,355,skip_related_family,Japan general election already retained as 1230748.
587170,Politics,1353119,Will the Bangladesh Nationalist Party (BNP) win between 100 and 149 seats in the Bangladesh parliamentary election?,2025-10,2026-02,362,skip_related_family,Bangladesh general election already retained as 1353145.
587170,Politics,1343386,Will Gono Odhikar Parishad finish with the second most seats in the Bangladesh parliamentary election?,2025-10,2026-02,369,skip_related_family,Bangladesh general election already retained as 1353145.
587170,Politics,787709,Will Cammie Croft be the Democratic nominee for the NJ-11 special election?,2025-10,2026-02,376,skip_related_family,New Jersey 11th special election family already retained as 1447597 (general); primary shares family.
587170,Politics,1272553,Will the Pheu Thai Party (PT) win between 100 and 109 seats in the 2026 Thai legislative election?,2025-10,2026-02,383,skip_related_new_selection,Same event family as an earlier replacement.
587170,Politics,1343422,Will the Bangladesh Nationalist Party finish with the third most seats in the Bangladesh parliamentary election?,2025-10,2026-02,390,skip_related_family,Bangladesh general election already retained as 1353145.
587170,Politics,1278362,Will Bangladesh Jamaat-e-Islami (BJI) win the Bangladesh parliamentary election by between 3% and 6%?,2025-10,2026-02,397,skip_related_family,Bangladesh general election already retained as 1353145.
587170,Politics,923045,Will United Thai Nation Party (UTN) win the most seats in the 2026 Thai legislative election?,2025-10,2026-02,404,skip_related_new_selection,Same event family as an earlier replacement.
587170,Politics,1230804,Will Sanseitō be part of the governing coalition as a result of the 2026 Japanese snap election?,2025-10,2026-02,411,skip_scope,"Post-election appointment/coalition formation, not public electoral result."
587170,Politics,1429731,Will the margin of victory in the Gorton and Denton by-election be between 12% and 15%?,2025-10,2026-02,418,skip_related_family,Gorton and Denton by-election already retained as 1429620.
587170,Politics,1235180,Will the Democratic Party For the People win between 31 and 34 seats in the 2026 Japanese snap general election?,2025-10,2026-02,425,skip_related_family,Japan general election already retained as 1230748.
587170,Politics,1231078,Will LDP win a majority in the 2026 Japanese snap election?,2025-10,2026-02,432,skip_related_family,Japan general election already retained as 1230748.
587170,Politics,1235140,Will the Centrist Reform Alliance win fewer than 150 seats in the 2026 Japanese snap general election?,2025-10,2026-02,439,skip_related_family,Japan general election already retained as 1230748.
587170,Politics,1336685,Will the Liberal Democratic Party win by between 190 and 219 seats?,2025-10,2026-02,446,skip_related_family,Japan general election already retained as 1230748.
587170,Politics,679228,Will Michael Swanson be the Democratic nominee for Senate in Texas?,2025-10,2026-03,204,skip_related_family,Texas Democratic Senate primary already retained as 1329055.
587170,Politics,1449809,Will Student & Starter (StuSta) win the most seats in Utrecht’s 2026 municipal election?,2025-10,2026-03,216,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,813537,2026 U.S. House Election: Republican Odds over 40% by March 31?,2025-10,2026-03,228,skip_scope,"Derivative price threshold, not real-world electoral outcome."
587170,Politics,1501172,Will PH win the second most seats in the 2026 Colombian Chamber of Representatives election?,2025-10,2026-03,240,skip_related_family,Colombia parliamentary election family already retained as 1501807.
587170,Politics,1192583,Will Erwann Davoux win the Marseille mayor election?,2025-10,2026-03,252,skip_scope,Mayor chosen by municipal councillors; apply approved public-electoral-contest scope consistently with Lyon.
587170,Politics,1572667,Will Sarah Knafo advance to the second round of the 2026 Paris municipal election?,2025-10,2026-03,264,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,1569018,Will Inuit Ataqatigiit win the third most seats in the Danish Folketing in the 2026 Danish general election?,2025-10,2026-03,274,skip_related_family,Denmark parliamentary election already retained as 1568944.
587170,Politics,1364011,Will CDU win the second most seats in the 2026 Rhineland-Palatinate parliamentary elections?,2025-10,2026-03,284,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,814119,2026 U.S. Senate Election: Republican Odds over 90% by March 31?,2025-10,2026-03,293,skip_scope,Market-price derivative threshold.
587170,Politics,1348661,Will Cliff Johnson be the Democratic Nominee for MS-01?,2025-10,2026-03,302,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,681421,Will Mark J.N. Doyle be the next Prime Minister of Saint Vincent and the Grenadines?,2025-10,2026-03,311,skip_scope,Post-election appointment and swearing-in.
587170,Politics,1575605,Will the Social Democrats’ Popular Vote Margin of Victory in the 2026 Denmark Parliamentary Election be greater than or equal to 15%?,2025-10,2026-03,319,skip_related_family,Same Denmark parliamentary event as retained 1568944.
587170,Politics,907414,Will Andrew White win the 2026 Texas Governor Democratic primary election?,2025-10,2026-03,327,skip_prior_determination,"Andrew White withdrew January 5, before March 3 primary forecast."
587170,Politics,1340763,Will Brandon Herrera be the Republican nominee for TX-23?,2025-10,2026-03,335,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,1654484,Will Jean-Philippe Veter be the next mayor of Strasbourg?,2025-10,2026-03,343,skip_scope,Councillors elect the mayor after the public municipal vote.
587170,Politics,1568933,Will turnout in the 2026 Danish general elections be below 80%?,2025-10,2026-03,350,skip_related_family,Same Denmark parliamentary election as retained 1568944.
587170,Politics,1097101,"Venezuela election scheduled by March 31, 2026?",2025-10,2026-03,357,skip_scope,Election scheduling announcement.
587170,Politics,1328296,Will Jasmine Crockett receive the most votes in the first round of the Democratic Senate primary in Texas?,2025-10,2026-03,364,skip_related_family,Same Texas Democratic Senate primary as retained 1329055.
587170,Politics,679255,Will Steve Botsford Jr. be the Democratic nominee for Senate in Illinois?,2025-10,2026-03,371,skip_already_selected,Already retained or allocated to an earlier slot.
587170,Politics,1555819,Will Mario Adinolfi win the 2026 Selvazzano Dentro by-election?,2025-10,2026-03,378,scope_eligible_timing_pending,Full saved rules specify a public electoral contest; time and participation not yet verified.
644510,Politics,1235514,Will Tô Lâm be the next President of Vietnam?,2026-01,2026-01,208,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
644510,Politics,695679,Will José Cardoso qualify for the second round of the 2026 Portugal presidential election?,2026-01,2026-01,220,skip_related_family,Same Portugal 2026 presidential election as retained 1065660 and others.
644510,Politics,1065687,Will João Cotrim de Figueiredo win less than 10% of votes in the first round?,2026-01,2026-01,232,skip_related_family,Same Portugal 2026 presidential election as retained 1065660 and others.
644510,Politics,683281,Will Nathan James Nandala Mafabi win the 2026 Ugandan presidential election?,2026-01,2026-01,244,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,1065665,Will Henrique Gouveia e Melo win less than 12% of votes in the first round?,2026-01,2026-01,256,skip_related_family,Same Portugal 2026 presidential election as retained 1065660 and others.
644510,Politics,617309,Paul Finebaum announces Alabama Senate run by December 31?,2026-01,2025-12,206,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
644510,Politics,739846,Will Cătălin Drulă get between 10% and 15% of the vote in the Bucharest Mayoral election?,2026-01,2025-12,218,skip_related_family,Same Bucharest mayoral election as retained 799377 and others.
644510,Politics,693255,Will Franco Parisi endorse José Antonio Kast for President of Chile?,2026-01,2025-12,230,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
644510,Politics,562257,Romania Parliamentary Election called in 2025?,2026-01,2025-12,242,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
644510,Politics,530829,Mark Carney out as leader of Liberals in 2025?,2026-01,2025-12,254,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
644510,Politics,586028,Will Vincent Dixie win TN-7 Special Election?,2026-01,2025-12,266,skip_related_family,Same TN07 general special election as retained 695312.
644510,Politics,704810,Will Ciucu win by 3-6%?,2026-01,2025-12,276,skip_related_family,Same Bucharest mayoral election as retained 799377 and others.
644510,Politics,1245519,Will Partido Popular win 31-33 seats in the 2026 Aragon regional election?,2026-01,2026-02,202,skip_related_family,Aragon legislative election already retained as 1228027.
644510,Politics,1271816,Will Palang Pracharath Party (PPRP) finish in third place by number of seats in the 2026 Thai legislative election?,2026-01,2026-02,214,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,1230679,Will the Liberal Democratic Party win the second-most seats in the 2026 Japanese general election?,2026-01,2026-02,226,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
644510,Politics,670208,Will AY win the most seats in the 2026 Costa Rican Legislative Assembly election?,2026-01,2026-02,238,skip_related_family,Costa Rica general election family already retained as 676453 and others.
644510,Politics,1336374,Will the Liberal Democratic Party win between 280 and 294 seats in the 2026 Japanese snap general election?,2026-01,2026-02,250,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
644510,Politics,1353128,Will the Bangladesh Jamaat-e-Islami (BJI) win between 70 and 99 seats in the Bangladesh parliamentary election?,2026-01,2026-02,262,skip_related_family,Bangladesh parliamentary election already retained as 1353145.
644510,Politics,1271757,Will Democrat Party (DP) finish in second place by number of seats in the 2026 Thai legislative election?,2026-01,2026-02,272,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,706054,Will Tyler Paul Smith win the GA-14 special election?,2026-01,2026-02,282,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,1231067,Will turnout in the 2026 Japanese snap election be below 50%?,2026-01,2026-02,291,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
644510,Politics,1272509,Will the People’s Party (PPLE) win between 135 and 149 seats in the 2026 Thai legislative election?,2026-01,2026-02,300,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,813511,Will FA win the second most seats in the 2026 Costa Rican Legislative Assembly election?,2026-01,2026-02,309,skip_related_family,Costa Rica general election family already retained as 676453 and others.
644510,Politics,1230482,Will the Conservative Party of Japan loose any seats in Japanese snap election?,2026-01,2026-02,317,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
644510,Politics,1272536,Will the Bhumjaithai Party (BJT) win between 120 and 129 seats in the 2026 Thai legislative election?,2026-01,2026-02,325,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,1336956,Will Shafiqur Rahman be the next Prime Minister of Bangladesh after the Parliamentary election?,2026-01,2026-02,333,skip_scope,"Post-election appointment/coalition formation, not public electoral result."
644510,Politics,1253235,Will any presidential candidate win outright in the first round of Costa Rica's presidential election?,2026-01,2026-02,341,skip_related_family,Costa Rica general election already retained as 676453.
644510,Politics,1429452,Will Angeliki Stogia - Labour finish second in the Gorton and Denton by-election?,2026-01,2026-02,348,skip_related_family,Gorton and Denton by-election already retained as 1429620.
644510,Politics,1230040,Will CRA win 173+ seats in the Japanese snap election?,2026-01,2026-02,355,skip_related_family,Japan general election already retained as 1230748.
644510,Politics,1353119,Will the Bangladesh Nationalist Party (BNP) win between 100 and 149 seats in the Bangladesh parliamentary election?,2026-01,2026-02,362,skip_related_family,Bangladesh general election already retained as 1353145.
644510,Politics,1343386,Will Gono Odhikar Parishad finish with the second most seats in the Bangladesh parliamentary election?,2026-01,2026-02,369,skip_related_family,Bangladesh general election already retained as 1353145.
644510,Politics,787709,Will Cammie Croft be the Democratic nominee for the NJ-11 special election?,2026-01,2026-02,376,skip_related_family,New Jersey 11th special election family already retained as 1447597 (general); primary shares family.
644510,Politics,1272553,Will the Pheu Thai Party (PT) win between 100 and 109 seats in the 2026 Thai legislative election?,2026-01,2026-02,383,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,1343422,Will the Bangladesh Nationalist Party finish with the third most seats in the Bangladesh parliamentary election?,2026-01,2026-02,390,skip_related_family,Bangladesh general election already retained as 1353145.
644510,Politics,1278362,Will Bangladesh Jamaat-e-Islami (BJI) win the Bangladesh parliamentary election by between 3% and 6%?,2026-01,2026-02,397,skip_related_family,Bangladesh general election already retained as 1353145.
644510,Politics,923045,Will United Thai Nation Party (UTN) win the most seats in the 2026 Thai legislative election?,2026-01,2026-02,404,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,1230804,Will Sanseitō be part of the governing coalition as a result of the 2026 Japanese snap election?,2026-01,2026-02,411,skip_scope,"Post-election appointment/coalition formation, not public electoral result."
644510,Politics,1429731,Will the margin of victory in the Gorton and Denton by-election be between 12% and 15%?,2026-01,2026-02,418,skip_related_family,Gorton and Denton by-election already retained as 1429620.
644510,Politics,1235180,Will the Democratic Party For the People win between 31 and 34 seats in the 2026 Japanese snap general election?,2026-01,2026-02,425,skip_related_family,Japan general election already retained as 1230748.
644510,Politics,1231078,Will LDP win a majority in the 2026 Japanese snap election?,2026-01,2026-02,432,skip_related_family,Japan general election already retained as 1230748.
644510,Politics,1235140,Will the Centrist Reform Alliance win fewer than 150 seats in the 2026 Japanese snap general election?,2026-01,2026-02,439,skip_related_family,Japan general election already retained as 1230748.
644510,Politics,1336685,Will the Liberal Democratic Party win by between 190 and 219 seats?,2026-01,2026-02,446,skip_related_family,Japan general election already retained as 1230748.
644510,Politics,654261,Will Zohran Mamdani get between 55% and 60% of the vote in the 2025 NYC mayoral election?,2026-01,2025-11,209,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
644510,Politics,668100,Will Salvador Nasralla win the 2025 Honduras presidential election?,2026-01,2025-11,221,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,670075,Will Franco Parisi come in fourth in the 1st round of the 2025 Chilean presidential election?,2026-01,2025-11,233,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,588784,Will Sliwa or Adams get more votes?,2026-01,2025-11,245,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
644510,Politics,566989,Will DeWayne Davis win the 2025 Minneapolis mayoral election?,2026-01,2025-11,257,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,666470,Will Cambio por Chile gain the most seats in the Senate election?,2026-01,2025-11,268,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,666146,Will Jeannette Jara win between 20% and 24% of votes in the first round?,2026-01,2025-11,278,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,567138,Will Katie Wilson win the 2025 Seattle mayoral election?,2026-01,2025-11,287,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,571950,Will any presidential candidate win outright in the first round of the Chile's election?,2026-01,2025-11,296,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,555813,Will Abigail Spanberger win the Virginia Governor Election in 2025,2026-01,2025-11,305,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,541622,Will José Antonio Kast win the Chilean presidential election?,2026-01,2025-11,313,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,567121,Will Ed Flynn win the 2025 Boston mayoral election?,2026-01,2025-11,321,skip_prior_determination,"Ed Flynn declined the Boston mayoral race in January 2025, before the forecast; no longer an uncertain candidacy for this design."
644510,Politics,563789,Will Zohran Mamdani win 3 boroughs in the 2025 New York City Mayoral General Election?,2026-01,2025-11,329,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
644510,Politics,567009,Will Eileen Higgins win the 2025 Miami mayoral election?,2026-01,2025-11,337,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,666199,Will Johannes Kaiser win between 10% and 13% of votes in the first round?,2026-01,2025-11,344,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,666455,Will Izquierda Ecologista Popular Animalista y Humanista hold the most seats in the Chamber of Deputies?,2026-01,2025-11,351,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,654457,Will the Associated Press first call the 2025 New Jersey governor election before 8:00 PM ET on Nov 4 2025?,2026-01,2025-11,358,skip_scope,"Timing of a news organization call, not the election outcome."
644510,Politics,608442,Which party wins Virginia House of Delegates?,2026-01,2025-11,365,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,593161,Will Mikie Sherrill win by 9-12%?,2026-01,2025-11,372,skip_related_family,Same New Jersey 2025 governor election as retained 551144.
644510,Politics,538928,Will Eric Adams win the 2025 NYC mayoral election?,2026-01,2025-11,379,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
644510,Politics,626729,Will voter turnout in the next New York City mayoral election be between 24–27%?,2026-01,2025-11,386,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
644510,Politics,558107,Will Mamdani get over 50% of the vote in the general mayoral election?,2026-01,2025-11,393,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
644510,Politics,567230,Will LaVerne Gore win the 2025 Cleveland mayoral election?,2026-01,2025-11,400,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,667039,Will Michelle Bachelet come in second in the 1st round of the 2025 Chilean presidential election?,2026-01,2025-11,407,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,681513,Will turnout in the first round of the 2025 Chilean presidential election be between 75% and 78%?,2026-01,2025-11,414,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,567184,Will Andre Dickens win the 2025 Atlanta mayoral election?,2026-01,2025-11,421,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,666205,Will Jeannette Jara and Johannes Kaiser advance to the runoff?,2026-01,2025-11,428,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,666167,Will José Antonio Kast win between 24% and 28% of votes in the first round?,2026-01,2025-11,435,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,666123,Will turnout in the first round of the 2025 Chilean presidential election be between 47% and 49%?,2026-01,2025-11,442,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,666160,Will Evelyn Matthei win between 12% and 15% of votes in the first round?,2026-01,2025-11,449,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,567245,Will Tony Moreno win the 2025 Pittsburgh mayoral election?,2026-01,2025-11,455,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,623207,Will Jason Miyares win the 2025 Virginia Attorney General election?,2026-01,2025-11,461,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,567166,Will Saunteel Jenkins win the 2025 Detroit mayoral election?,2026-01,2025-11,466,skip_prior_determination,"Jenkins eliminated in August 5 primary, before November general-election cutoff and study window."
644510,Politics,666131,Will Jara win by 0-3%?,2026-01,2025-11,471,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,571956,Will Eduardo Artés win the 1st round of the 2025 Chilean presidential election?,2026-01,2025-11,476,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
644510,Politics,585984,Will Cyrus Sajna win TX-18 Special Election?,2026-01,2025-11,481,skip_related_family,Same TX18 special election family as retained 1271645 runoff.
644510,Politics,556016,Will Curtis Sliwa drop out?,2026-01,2025-11,486,skip_scope,Candidate withdrawal announcement.
644510,Politics,593165,Will Abigail Spanberger win by 6-9%?,2026-01,2025-11,491,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,590864,Will Democrats win between 50 and 54 seats in the 2025 Virginia House of Delegates election?,2026-01,2025-11,496,skip_related_new_selection,Same event family as an earlier replacement.
644510,Politics,679228,Will Michael Swanson be the Democratic nominee for Senate in Texas?,2026-01,2026-03,204,skip_related_family,Texas Democratic Senate primary already retained as 1329055.
644510,Politics,1449809,Will Student & Starter (StuSta) win the most seats in Utrecht’s 2026 municipal election?,2026-01,2026-03,216,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,813537,2026 U.S. House Election: Republican Odds over 40% by March 31?,2026-01,2026-03,228,skip_scope,"Derivative price threshold, not real-world electoral outcome."
644510,Politics,1501172,Will PH win the second most seats in the 2026 Colombian Chamber of Representatives election?,2026-01,2026-03,240,skip_related_family,Colombia parliamentary election family already retained as 1501807.
644510,Politics,1192583,Will Erwann Davoux win the Marseille mayor election?,2026-01,2026-03,252,skip_scope,Mayor chosen by municipal councillors; apply approved public-electoral-contest scope consistently with Lyon.
644510,Politics,1572667,Will Sarah Knafo advance to the second round of the 2026 Paris municipal election?,2026-01,2026-03,264,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,1569018,Will Inuit Ataqatigiit win the third most seats in the Danish Folketing in the 2026 Danish general election?,2026-01,2026-03,274,skip_related_family,Denmark parliamentary election already retained as 1568944.
644510,Politics,1364011,Will CDU win the second most seats in the 2026 Rhineland-Palatinate parliamentary elections?,2026-01,2026-03,284,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,814119,2026 U.S. Senate Election: Republican Odds over 90% by March 31?,2026-01,2026-03,293,skip_scope,Market-price derivative threshold.
644510,Politics,1348661,Will Cliff Johnson be the Democratic Nominee for MS-01?,2026-01,2026-03,302,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,681421,Will Mark J.N. Doyle be the next Prime Minister of Saint Vincent and the Grenadines?,2026-01,2026-03,311,skip_scope,Post-election appointment and swearing-in.
644510,Politics,1575605,Will the Social Democrats’ Popular Vote Margin of Victory in the 2026 Denmark Parliamentary Election be greater than or equal to 15%?,2026-01,2026-03,319,skip_related_family,Same Denmark parliamentary event as retained 1568944.
644510,Politics,907414,Will Andrew White win the 2026 Texas Governor Democratic primary election?,2026-01,2026-03,327,skip_prior_determination,"Andrew White withdrew January 5, before March 3 primary forecast."
644510,Politics,1340763,Will Brandon Herrera be the Republican nominee for TX-23?,2026-01,2026-03,335,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,1654484,Will Jean-Philippe Veter be the next mayor of Strasbourg?,2026-01,2026-03,343,skip_scope,Councillors elect the mayor after the public municipal vote.
644510,Politics,1568933,Will turnout in the 2026 Danish general elections be below 80%?,2026-01,2026-03,350,skip_related_family,Same Denmark parliamentary election as retained 1568944.
644510,Politics,1097101,"Venezuela election scheduled by March 31, 2026?",2026-01,2026-03,357,skip_scope,Election scheduling announcement.
644510,Politics,1328296,Will Jasmine Crockett receive the most votes in the first round of the Democratic Senate primary in Texas?,2026-01,2026-03,364,skip_related_family,Same Texas Democratic Senate primary as retained 1329055.
644510,Politics,679255,Will Steve Botsford Jr. be the Democratic nominee for Senate in Illinois?,2026-01,2026-03,371,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,1555819,Will Mario Adinolfi win the 2026 Selvazzano Dentro by-election?,2026-01,2026-03,378,skip_already_selected,Already retained or allocated to an earlier slot.
644510,Politics,569316,Will CR win the most seats in the 2026 Colombian Chamber of Representatives election?,2026-01,2026-03,385,skip_related_family,Same Colombia parliamentary event as retained 1501807.
644510,Politics,737251,Will Rastriya Janamorcha win the most seats in the Nepal House of Representatives election?,2026-01,2026-03,392,skip_related_family,Same Nepal House election as retained 1386616.
644510,Politics,704319,Will Trey Trainor be the Republican nominee for TX-21?,2026-01,2026-03,399,scope_eligible_timing_pending,Full saved rules specify a public electoral contest. Exact boundary and participation remain unverified.
575798,Politics,545313,Will the Patriotic Electoral Bloc win the most seats in the 2025 Moldova parliamentary election?,2025-09,2025-09,201,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,586007,Will Eduardo Quintana win AZ-7 Special Election?,2025-09,2025-09,213,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,586353,Will the Conservative Party (H) win between 29 and 31 seats in the Norwegian election?,2025-09,2025-09,225,skip_related_family,Norway parliamentary election already retained as 578634 and others.
575798,Politics,578708,Will voter turnout in the 2025 Norwegian parliamentary election be between 70 and 72%?,2025-09,2025-09,237,skip_related_family,Norway parliamentary election already retained as 578634 and others.
575798,Politics,578699,Liberal Party (V) wins 4% or more of vote in Norwegian election?,2025-09,2025-09,249,skip_related_family,Norway parliamentary election already retained as 578634 and others.
575798,Politics,537136,Will H win the most seats in the next Norwegian parliamentary election?,2025-09,2025-09,261,skip_related_family,Norway parliamentary election already retained as 578634 and others.
