slot_market_id,topic,slot_month,candidate_market_id,candidate_month,original_random_rank,decision,reason
1503860,Politics,2026-04,703641,2026-03,592,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1555560,2026-03,596,allocated_to_earlier_slot,Full contract rules reviewed. South Australian House of Assembly party seat plurality in 2026 state election; tie break uses first preferences. Verify March 21 occurrence and final relevant close.
1503860,Politics,2026-04,1386625,2026-03,600,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,681364,2026-03,604,prior_review_rejection,"Full contract rules reviewed. Rules describe three-round indirect mayor selection, not the public two-round council ballot. Approved internal council election exclusion applies; erroneous May dates do not supply a usable public contest boundary."
1503860,Politics,2026-04,1571995,2026-03,608,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1329047,2026-03,612,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1568372,2026-03,616,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1493465,2026-03,620,prior_review_rejection,Full rules reviewed. Toulon mayor selected internally by elected councillors. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,1573003,2026-03,624,prior_review_rejection,Full rules reviewed. Composite of three separate French mayoral selections. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,703915,2026-03,628,prior_review_rejection,"Schakowsky announced May 5, 2025 she would not seek reelection. No uncertain March 2026 nomination contest for this candidate at cutoff."
1503860,Politics,2026-04,973221,2026-03,632,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,787484,2026-03,636,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1420486,2026-03,640,prior_review_rejection,Full rules reviewed. Compares winning margins in two distinct Texas Senate party primaries. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,1348737,2026-03,644,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1385702,2026-03,648,prior_review_rejection,Full rules reviewed. Post-election swearing-in of Nepal prime minister. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,1568249,2026-03,652,prior_review_rejection,Full rules reviewed. Post-election Slovenian coalition agreement and cabinet participation. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,1501206,2026-03,656,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,679303,2026-03,660,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1645944,2026-03,664,prior_review_rejection,Full rules reviewed. Arcis-sur-Aube mayor selected internally by elected councillors. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,907394,2026-03,668,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1348804,2026-03,672,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,972714,2026-03,676,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,704392,2026-03,680,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,824819,2026-03,684,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule. Contract has a Republican typo in the no-election fallback while title, main target and result source specify Democratic governor primary; validate actual contest explicitly."
1503860,Politics,2026-04,1385847,2026-03,688,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1572215,2026-03,692,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1420545,2026-03,696,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1366776,2026-03,700,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1508138,2026-03,703,prior_review_rejection,Full rules reviewed. Toulouse mayor selected by municipal council after the public ballot. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,943317,2026-03,706,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1348760,2026-03,709,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1555718,2026-03,712,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1130800,2026-03,715,prior_review_rejection,"Full rules reviewed. Internal Canadian NDP party-leadership election, not a public contest. Previously approved public-contest and single-event scope applies."
1503860,Politics,2026-04,1228189,2026-03,718,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1328318,2026-03,721,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1572004,2026-03,724,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1573005,2026-03,727,prior_review_rejection,Full rules reviewed. Composite of three separate French mayoral selections. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,1122965,2026-03,730,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1503860,Politics,2026-04,1501315,2026-03,733,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1559387,2026-03,736,prior_review_rejection,Full rules reviewed. Composite across separate Illinois House Democratic primary contests. Previously approved public-contest and single-event scope applies.
1503860,Politics,2026-04,1864344,2026-05,210,prior_review_rejection,Internal party leadership election; public electoral contests only.
1503860,Politics,2026-04,969727,2026-05,222,already_retained,Already represents a retained family.
1503860,Politics,2026-04,1849834,2026-05,234,already_retained,Already represents a retained family.
1503860,Politics,2026-04,825531,2026-05,246,allocated_to_earlier_slot,"Full rules explicitly predict the winner of the May 19 Oregon Republican gubernatorial primary. Public election-result target, no retained family match. Bethell's participation, the relevant boundary, outcome and histories still require validation."
1503860,Politics,2026-04,1864279,2026-05,258,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,801767,2026-05,269,allocated_to_earlier_slot,Full rules specify Nebraska Republican Senate public primary; distinct from retained Democratic contest. Verify that a contested primary actually took place and the named candidate participated.
1503860,Politics,2026-04,2252532,2026-05,279,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,2263849,2026-05,288,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,1663773,2026-05,297,prior_review_rejection,"March qualification reports name William Brown, but the final May GA-11 primary returns do not. The Green Papers records withdrawal circa April 27, before the proposed May 18 cutoff. An independent contemporaneous withdrawal notice was not recovered; retain this evidence limitation and omit for unresolved eligibility rather than treating absence alone as proven withdrawal date."
1503860,Politics,2026-04,2008748,2026-05,306,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,906832,2026-05,314,prior_review_rejection,"Mastriano announced January 7, 2026 he would not run for governor, before the proposed May primary cutoff."
1503860,Politics,2026-04,2244324,2026-05,322,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,2497653,2026-05,330,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family. Explicit June 16 Georgia Republican Senate runoff; must use runoff final close, not first round."
1503860,Politics,2026-04,837728,2026-05,338,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,706234,2026-05,345,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,2062249,2026-05,352,prior_review_rejection,Full rules require formal appointment as Welsh First Minister following the Senedd election. Approved post-election appointment exclusion applies.
1503860,Politics,2026-04,1335413,2026-05,359,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family. Rules contain TX-233 typo while title/slug name TX-33; require supporting candidate and actual district evidence."
1503860,Politics,2026-04,2263956,2026-05,366,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,801889,2026-05,373,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,959246,2026-05,380,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,1864319,2026-05,387,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,1653240,2026-05,394,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,943858,2026-05,401,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,679721,2026-05,408,prior_review_rejection,"Murphy announced his withdrawal from the Senate primary on March 9, before the May 18 forecast. His name remained on the printed ballot, so this is a prior withdrawal exclusion, not an assertion that his name was absent."
1503860,Politics,2026-04,799938,2026-05,415,prior_review_rejection,The official May 5 Ohio primary candidate list contains only Sherrod Brown and Ron Kincaid for Democratic US Senate. Tim Ryan was not a certified candidate for this election.
1503860,Politics,2026-04,1420453,2026-05,422,prior_review_rejection,Contemporary AJC district reporting states Victor Hill announced an intention to run but never qualified for the GA-05 Democratic primary; the actual contested ballot was Williams versus Beatty.
1503860,Politics,2026-04,1849798,2026-05,429,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,836181,2026-05,436,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,2039651,2026-05,443,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,2120742,2026-05,450,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,922346,2026-05,456,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,1849844,2026-05,462,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,679650,2026-05,467,family_allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,838511,2026-05,472,prior_review_rejection,"The pre-election official Nez Perce County Democratic sample ballot lists Durand, Kirkham, Pickens and Torrez for governor; the final statewide canvass contains the same four. Heidt did not participate in this primary. No specific withdrawal date is inferred."
1503860,Politics,2026-04,922772,2026-05,477,prior_review_rejection,Alba announced March 8 it would not contest May election; determined before cutoff.
1503860,Politics,2026-04,1732109,2026-05,482,prior_review_rejection,"The May 19 AL-01 primary named in the contract had already been superseded by redistricting legislation and a new special primary requirement before its forecast cutoff. Supreme Court docket appendix quotes the May 8 law making those primary results void for determining the nominee; official state calendar instead schedules August 11 special primaries. Richardson later ran in AL-02, a different district. Do not treat the void May vote or AL-02 result as an AL-01 nomination forecast."
1503860,Politics,2026-04,1500005,2026-05,487,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1348948,2026-05,492,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,960254,2026-05,497,allocated_to_earlier_slot,"Full rules reviewed: public primary, directly elected mayor, or public parliamentary election in a distinct contest family. Candidate participation, event timing, outcome and histories remain to verify. Multiple rounds of the same nomination contest share one family."
1503860,Politics,2026-04,1500396,2026-05,501,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,569454,2026-05,505,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,1195387,2026-05,509,prior_review_rejection,"Wayne Kinsel publicly withdrew from the OH-09 Republican primary on September 29, 2025, well before the May 2026 forecast cutoff."
1503860,Politics,2026-04,1447567,2026-05,513,prior_review_rejection,"May 19 GA-08 returns show Austin Scott unopposed. FEC-derived listings for Watkins do not establish ballot qualification, and some instead list a Senate candidacy. The market page itself describes withdrawal after March 6 but is not independent evidence of the exact date. Participation at the proposed May 18 forecast remains unsupported; omit under the unresolved-evidence policy."
1503860,Politics,2026-04,1349002,2026-05,517,allocated_to_earlier_slot,"Full rules reviewed: public primary or directly elected mayor in a distinct contest family. Candidate participation, relevant scheduled close, outcome and price/trade histories must pass before acceptance."
1503860,Politics,2026-04,2333878,2026-05,521,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,2120653,2026-05,525,prior_review_rejection,Full rules reviewed. Formal post-election Malta prime-minister appointment. Existing approved scope exclusion applies.
1503860,Politics,2026-04,1991726,2026-05,529,allocated_to_earlier_slot,"Full rules reviewed: public primary or directly elected mayor in a distinct contest family. Candidate participation, relevant scheduled close, outcome and price/trade histories must pass before acceptance."
1503860,Politics,2026-04,837770,2026-05,533,allocated_to_earlier_slot,"Full rules reviewed: public primary or directly elected mayor in a distinct contest family. Candidate participation, relevant scheduled close, outcome and price/trade histories must pass before acceptance."
1503860,Politics,2026-04,943484,2026-05,537,prior_review_rejection,"Official March 20 certified Republican Senate ballot lists seven candidates, none Joe Johnson; final May 19 abstract confirms those seven and miscellaneous write-ins. No qualifying participation by the named candidate."
1503860,Politics,2026-04,801166,2026-05,541,allocated_to_earlier_slot,"Full rules reviewed: public primary or directly elected mayor in a distinct contest family. Candidate participation, relevant scheduled close, outcome and price/trade histories must pass before acceptance."
1503860,Politics,2026-04,1864305,2026-05,545,prior_review_rejection,Full rules reviewed. Composite across six separate directly elected mayoral contests. Existing approved scope exclusion applies.
1503860,Politics,2026-04,2158871,2026-05,549,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,562189,2026-05,553,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,2062305,2026-05,557,prior_review_rejection,Full rules reviewed. Formal post-election Scottish First Minister appointment. Existing approved scope exclusion applies.
1503860,Politics,2026-04,1448355,2026-05,561,allocated_to_earlier_slot,"Full rules reviewed: public primary or directly elected mayor in a distinct contest family. Candidate participation, relevant scheduled close, outcome and price/trade histories must pass before acceptance."
1503860,Politics,2026-04,2039537,2026-05,565,family_overlap,Reviewed family already represented.
1503860,Politics,2026-04,788460,2026-05,569,accepted,"Full rules reviewed: public primary or directly elected mayor in a distinct contest family. Candidate participation, relevant scheduled close, outcome and price/trade histories must pass before acceptance."
704729,Politics,2025-12,617309,2025-12,206,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
704729,Politics,2025-12,739846,2025-12,218,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,693255,2025-12,230,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
704729,Politics,2025-12,562257,2025-12,242,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
704729,Politics,2025-12,530829,2025-12,254,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
704729,Politics,2025-12,586028,2025-12,266,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,704810,2025-12,276,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,654261,2025-11,209,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,668100,2025-11,221,already_retained,Already represents a retained family.
704729,Politics,2025-12,670075,2025-11,233,already_retained,Already represents a retained family.
704729,Politics,2025-12,588784,2025-11,245,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,566989,2025-11,257,already_retained,Already represents a retained family.
704729,Politics,2025-12,666470,2025-11,268,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,666146,2025-11,278,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,567138,2025-11,287,already_retained,Already represents a retained family.
704729,Politics,2025-12,571950,2025-11,296,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,555813,2025-11,305,already_retained,Already represents a retained family.
704729,Politics,2025-12,541622,2025-11,313,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,567121,2025-11,321,prior_review_rejection,"Ed Flynn declined the Boston mayoral race in January 2025, before the forecast; no longer an uncertain candidacy for this design."
704729,Politics,2025-12,563789,2025-11,329,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,567009,2025-11,337,already_retained,Already represents a retained family.
704729,Politics,2025-12,666199,2025-11,344,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,666455,2025-11,351,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,654457,2025-11,358,prior_review_rejection,"Timing of a news organization call, not the election outcome."
704729,Politics,2025-12,608442,2025-11,365,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,593161,2025-11,372,allocated_to_earlier_slot,"Full rules specify Sherrill's certified statewide margin over the runner-up in the November 4 New Jersey gubernatorial general election. The previously omitted Bramnick contract has no retained family representative; its candidate-specific uncertainty does not apply to Sherrill. Public election-result contract, new family."
704729,Politics,2025-12,538928,2025-11,379,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,626729,2025-11,386,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,558107,2025-11,393,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,567230,2025-11,400,already_retained,Already represents a retained family.
704729,Politics,2025-12,667039,2025-11,407,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,681513,2025-11,414,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,567184,2025-11,421,already_retained,Already represents a retained family.
704729,Politics,2025-12,666205,2025-11,428,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,666167,2025-11,435,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,666123,2025-11,442,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,666160,2025-11,449,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,567245,2025-11,455,already_retained,Already represents a retained family.
704729,Politics,2025-12,623207,2025-11,461,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,567166,2025-11,466,prior_review_rejection,"Jenkins eliminated in August 5 primary, before November general-election cutoff and study window."
704729,Politics,2025-12,666131,2025-11,471,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,571956,2025-11,476,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,585984,2025-11,481,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,556016,2025-11,486,prior_review_rejection,Candidate withdrawal announcement.
704729,Politics,2025-12,593165,2025-11,491,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,590864,2025-11,496,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1235514,2026-01,208,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
704729,Politics,2025-12,695679,2026-01,220,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1065687,2026-01,232,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,683281,2026-01,244,already_retained,Already represents a retained family.
704729,Politics,2025-12,1065665,2026-01,256,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,578064,2025-10,205,already_retained,Already represents a retained family.
704729,Politics,2025-12,586581,2025-10,217,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
704729,Politics,2025-12,587437,2025-10,229,already_retained,Already represents a retained family.
704729,Politics,2025-12,580912,2025-10,241,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,580918,2025-10,253,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,648705,2025-10,265,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,648703,2025-10,275,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,648697,2025-10,285,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,580920,2025-10,294,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,648695,2025-10,303,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,580914,2025-10,312,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,580869,2025-10,320,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,580928,2025-10,328,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
704729,Politics,2025-12,580916,2025-10,336,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1245519,2026-02,202,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1271816,2026-02,214,already_retained,Already represents a retained family.
704729,Politics,2025-12,1230679,2026-02,226,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,670208,2026-02,238,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1336374,2026-02,250,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1353128,2026-02,262,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1271757,2026-02,272,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,706054,2026-02,282,prior_exclusion_or_omission,Prior exclusion/omission remains in force.
704729,Politics,2025-12,1231067,2026-02,291,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1272509,2026-02,300,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,813511,2026-02,309,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1230482,2026-02,317,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1272536,2026-02,325,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1336956,2026-02,333,prior_review_rejection,"Post-election appointment/coalition formation, not public electoral result."
704729,Politics,2025-12,1253235,2026-02,341,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1429452,2026-02,348,already_retained,Already represents a retained family.
704729,Politics,2025-12,1230040,2026-02,355,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1353119,2026-02,362,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1343386,2026-02,369,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,787709,2026-02,376,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1272553,2026-02,383,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1343422,2026-02,390,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1278362,2026-02,397,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,923045,2026-02,404,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1230804,2026-02,411,prior_review_rejection,"Post-election appointment/coalition formation, not public electoral result."
704729,Politics,2025-12,1429731,2026-02,418,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1235180,2026-02,425,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1231078,2026-02,432,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1235140,2026-02,439,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1336685,2026-02,446,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,545313,2025-09,201,already_retained,Already represents a retained family.
704729,Politics,2025-12,586007,2025-09,213,already_retained,Already represents a retained family.
704729,Politics,2025-12,586353,2025-09,225,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,578708,2025-09,237,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,578699,2025-09,249,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,537136,2025-09,261,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,679228,2026-03,204,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1449809,2026-03,216,already_retained,Already represents a retained family.
704729,Politics,2025-12,813537,2026-03,228,prior_review_rejection,"Derivative price threshold, not real-world electoral outcome."
704729,Politics,2025-12,1501172,2026-03,240,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1192583,2026-03,252,prior_review_rejection,Mayor chosen by municipal councillors; apply approved public-electoral-contest scope consistently with Lyon.
704729,Politics,2025-12,1572667,2026-03,264,already_retained,Already represents a retained family.
704729,Politics,2025-12,1569018,2026-03,274,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1364011,2026-03,284,already_retained,Already represents a retained family.
704729,Politics,2025-12,814119,2026-03,293,prior_review_rejection,Market-price derivative threshold.
704729,Politics,2025-12,1348661,2026-03,302,already_retained,Already represents a retained family.
704729,Politics,2025-12,681421,2026-03,311,prior_review_rejection,Post-election appointment and swearing-in.
704729,Politics,2025-12,1575605,2026-03,319,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,907414,2026-03,327,prior_review_rejection,"Andrew White withdrew January 5, before March 3 primary forecast."
704729,Politics,2025-12,1340763,2026-03,335,already_retained,Already represents a retained family.
704729,Politics,2025-12,1654484,2026-03,343,prior_review_rejection,Councillors elect the mayor after the public municipal vote.
704729,Politics,2025-12,1568933,2026-03,350,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,1097101,2026-03,357,prior_review_rejection,Election scheduling announcement.
704729,Politics,2025-12,1328296,2026-03,364,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,679255,2026-03,371,already_retained,Already represents a retained family.
704729,Politics,2025-12,1555819,2026-03,378,already_retained,Already represents a retained family.
704729,Politics,2025-12,569316,2026-03,385,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,737251,2026-03,392,family_overlap,Reviewed family already represented.
704729,Politics,2025-12,704319,2026-03,399,already_retained,Already represents a retained family.
704729,Politics,2025-12,666860,2026-03,406,prior_review_rejection,Unscheduled departure from office.
704729,Politics,2025-12,1348642,2026-03,413,already_retained,Already represents a retained family.
704729,Politics,2025-12,1363899,2026-03,420,already_retained,Already represents a retained family.
704729,Politics,2025-12,799958,2026-03,427,already_retained,Already represents a retained family.
704729,Politics,2025-12,1609109,2026-03,434,family_overlap,Reviewed family already represented.
